serve_api: request defaults HALOGEN_MAX_TOKENS_DEFAULT=65536, HALOGEN_TEMPERATURE=1.0, HALOGEN_TOP_P=0.95, HALOGEN_TOP_K=20, HALOGEN_MAX_THINKING_TOKENS=26000
serve_api: engine at 127.0.0.1:8730, listening on 0.0.0.0:8080
serve_api: request defaults HALOGEN_MAX_TOKENS_DEFAULT=65536, HALOGEN_TEMPERATURE=1.0, HALOGEN_TOP_P=0.95, HALOGEN_TOP_K=20, HALOGEN_MAX_THINKING_TOKENS=26000 (a field the request sends wins; temperature 0 in a request is greedy and takes no sampling default)
serve_api: version 0.8.1, engine version 0.8.1
serve_api: mtp 179 tok in 4.64s = 38.55 t/s | 106 rounds, commit 1.68/round | prompt 1427, prefill 5.92s | detok 25us/tok | pld 7 rounds, 1.86 acc/round
serve_api: mtp 158 tok in 4.09s = 38.61 t/s | 96 rounds, commit 1.64/round | prompt 1427 (1277 cached), prefill 1.51s | detok 21us/tok | pld 8 rounds, 1.88 acc/round
serve_api: mtp 166 tok in 4.21s = 39.46 t/s | 99 rounds, commit 1.67/round | prompt 1427 (1277 cached), prefill 1.50s | detok 20us/tok | pld 7 rounds, 2.00 acc/round
serve_api: mtp 173 tok in 4.36s = 39.64 t/s | 103 rounds, commit 1.67/round | prompt 1427 (1277 cached), prefill 1.50s | detok 21us/tok | pld 7 rounds, 2.00 acc/round
serve_api: mtp 162 tok in 4.04s = 40.05 t/s | 95 rounds, commit 1.72/round | prompt 1427 (1277 cached), prefill 1.50s | detok 20us/tok | pld 7 rounds, 2.57 acc/round
serve_api: mtp 176 tok in 4.40s = 39.99 t/s | 104 rounds, commit 1.68/round | prompt 1425 (1277 cached), prefill 1.50s | detok 18us/tok | pld 7 rounds, 2.00 acc/round
serve_api: mtp 175 tok in 4.28s = 40.89 t/s | 101 rounds, commit 1.73/round | prompt 1427 (1277 cached), prefill 1.50s | detok 19us/tok | pld 7 rounds, 2.71 acc/round
serve_api: mtp 150 tok in 3.77s = 39.83 t/s | 89 rounds, commit 1.67/round | prompt 1427 (1277 cached), prefill 1.49s | detok 18us/tok | pld 6 rounds, 2.17 acc/round
serve_api: mtp 180 tok in 4.42s = 40.71 t/s | 104 rounds, commit 1.74/round | prompt 1427 (1277 cached), prefill 1.51s | detok 20us/tok | pld 7 rounds, 2.57 acc/round
serve_api: mtp 173 tok in 4.40s = 39.31 t/s | 104 rounds, commit 1.65/round | prompt 1427 (1277 cached), prefill 1.52s | detok 21us/tok | pld 7 rounds, 2.00 acc/round
serve_api: mtp 196 tok in 4.73s = 41.45 t/s | 111 rounds, commit 1.77/round | prompt 1427 (1277 cached), prefill 1.49s | detok 21us/tok | pld 8 rounds, 2.50 acc/round
serve_api: mtp 177 tok in 4.48s = 39.55 t/s | 106 rounds, commit 1.66/round | prompt 1427 (1277 cached), prefill 1.50s | detok 23us/tok | pld 6 rounds, 2.17 acc/round
serve_api: mtp 173 tok in 4.23s = 40.90 t/s | 100 rounds, commit 1.72/round | prompt 1427 (1277 cached), prefill 1.50s | detok 18us/tok | pld 7 rounds, 2.00 acc/round
serve_api: mtp 173 tok in 4.39s = 39.40 t/s | 104 rounds, commit 1.65/round | prompt 1427 (1277 cached), prefill 1.50s | detok 21us/tok | pld 6 rounds, 2.17 acc/round
serve_api: mtp 176 tok in 4.42s = 39.79 t/s | 104 rounds, commit 1.68/round | prompt 1427 (1277 cached), prefill 1.49s | detok 21us/tok | pld 8 rounds, 1.88 acc/round
serve_api: mtp 194 tok in 4.79s = 40.51 t/s | 113 rounds, commit 1.71/round | prompt 1427 (1277 cached), prefill 1.49s | detok 21us/tok | pld 8 rounds, 1.88 acc/round
serve_api: mtp 175 tok in 4.43s = 39.52 t/s | 104 rounds, commit 1.67/round | prompt 1425 (1277 cached), prefill 1.49s | detok 19us/tok | pld 8 rounds, 2.00 acc/round
serve_api: mtp 162 tok in 4.00s = 40.49 t/s | 94 rounds, commit 1.73/round | prompt 1427 (1277 cached), prefill 1.51s | detok 22us/tok | pld 8 rounds, 2.50 acc/round
serve_api: mtp 155 tok in 3.89s = 39.87 t/s | 92 rounds, commit 1.67/round | prompt 1427 (1277 cached), prefill 1.50s | detok 18us/tok | pld 6 rounds, 2.17 acc/round
serve_api: mtp 174 tok in 4.47s = 38.91 t/s | 106 rounds, commit 1.63/round | prompt 1427 (1277 cached), prefill 1.50s | detok 20us/tok | pld 6 rounds, 2.17 acc/round
serve_api: mtp 181 tok in 4.66s = 38.85 t/s | 110 rounds, commit 1.64/round | prompt 1427 (1277 cached), prefill 1.50s | detok 17us/tok | pld 7 rounds, 2.00 acc/round
serve_api: mtp 200 tok in 5.07s = 39.45 t/s | 119 rounds, commit 1.67/round | prompt 1427 (1277 cached), prefill 1.49s | detok 19us/tok | pld 9 rounds, 1.78 acc/round
serve_api: mtp 176 tok in 4.45s = 39.58 t/s | 105 rounds, commit 1.67/round | prompt 1427 (1277 cached), prefill 1.49s | detok 22us/tok | pld 7 rounds, 2.00 acc/round
serve_api: mtp 167 tok in 4.33s = 38.61 t/s | 102 rounds, commit 1.65/round | prompt 1427 (1277 cached), prefill 1.50s | detok 20us/tok | pld 7 rounds, 2.57 acc/round
serve_api: mtp 160 tok in 4.08s = 39.17 t/s | 97 rounds, commit 1.64/round | prompt 1427 (1277 cached), prefill 1.50s | detok 21us/tok | pld 5 rounds, 2.40 acc/round
serve_api: mtp 183 tok in 4.51s = 40.61 t/s | 106 rounds, commit 1.74/round | prompt 1427 (1277 cached), prefill 1.49s | detok 20us/tok | pld 7 rounds, 2.71 acc/round
serve_api: mtp 181 tok in 4.59s = 39.47 t/s | 108 rounds, commit 1.67/round | prompt 1425 (1277 cached), prefill 1.49s | detok 19us/tok | pld 8 rounds, 2.00 acc/round
serve_api: mtp 155 tok in 3.81s = 40.71 t/s | 90 rounds, commit 1.71/round | prompt 1425 (1277 cached), prefill 1.51s | detok 19us/tok | pld 6 rounds, 2.17 acc/round
serve_api: mtp 155 tok in 3.97s = 39.00 t/s | 93 rounds, commit 1.66/round | prompt 1425 (1277 cached), prefill 1.50s | detok 20us/tok | pld 8 rounds, 1.88 acc/round
serve_api: mtp 175 tok in 4.34s = 40.28 t/s | 102 rounds, commit 1.71/round | prompt 1425 (1277 cached), prefill 1.51s | detok 19us/tok | pld 8 rounds, 2.00 acc/round
serve_api: mtp 208 tok in 5.14s = 40.45 t/s | 121 rounds, commit 1.72/round | prompt 1425 (1277 cached), prefill 1.51s | detok 19us/tok | pld 8 rounds, 2.38 acc/round
serve_api: mtp 179 tok in 4.46s = 40.18 t/s | 105 rounds, commit 1.70/round | prompt 1425 (1277 cached), prefill 1.50s | detok 21us/tok | pld 7 rounds, 2.71 acc/round
serve_api: mtp 183 tok in 4.44s = 41.19 t/s | 108 rounds, commit 1.70/round | prompt 1427 (1277 cached), prefill 1.50s | detok 20us/tok | pld 7 rounds, 2.43 acc/round
serve_api: mtp 187 tok in 4.63s = 40.35 t/s | 110 rounds, commit 1.69/round | prompt 1427 (1277 cached), prefill 1.28s | detok 21us/tok | pld 6 rounds, 2.17 acc/round
serve_api: mtp 205 tok in 5.07s = 40.40 t/s | 119 rounds, commit 1.71/round | prompt 1427 (1277 cached), prefill 1.52s | detok 21us/tok | pld 7 rounds, 2.00 acc/round
serve_api: mtp 177 tok in 4.50s = 39.37 t/s | 106 rounds, commit 1.66/round | prompt 1427 (1277 cached), prefill 1.54s | detok 19us/tok | pld 7 rounds, 2.00 acc/round
serve_api: mtp 187 tok in 4.62s = 40.48 t/s | 109 rounds, commit 1.71/round | prompt 1427 (1277 cached), prefill 1.50s | detok 21us/tok | pld 7 rounds, 2.00 acc/round
serve_api: mtp 187 tok in 4.67s = 40.05 t/s | 111 rounds, commit 1.68/round | prompt 1427 (1277 cached), prefill 1.50s | detok 18us/tok | pld 6 rounds, 2.17 acc/round
serve_api: mtp 181 tok in 4.80s = 37.67 t/s | 112 rounds, commit 1.62/round | prompt 1427 (1277 cached), prefill 1.51s | detok 18us/tok | pld 9 rounds, 2.22 acc/round
serve_api: mtp 175 tok in 4.37s = 40.04 t/s | 102 rounds, commit 1.71/round | prompt 1427 (1277 cached), prefill 1.53s | detok 21us/tok | pld 9 rounds, 1.89 acc/round
serve_api: mtp 182 tok in 4.48s = 40.64 t/s | 106 rounds, commit 1.71/round | prompt 1427 (1277 cached), prefill 1.49s | detok 21us/tok | pld 6 rounds, 2.17 acc/round
serve_api: mtp 166 tok in 4.34s = 38.27 t/s | 102 rounds, commit 1.62/round | prompt 1427 (1277 cached), prefill 1.50s | detok 18us/tok | pld 7 rounds, 2.00 acc/round
serve_api: mtp 182 tok in 4.52s = 40.28 t/s | 107 rounds, commit 1.69/round | prompt 1425 (1277 cached), prefill 1.49s | detok 20us/tok | pld 6 rounds, 2.17 acc/round
serve_api: mtp 179 tok in 4.54s = 39.46 t/s | 107 rounds, commit 1.66/round | prompt 1427 (1277 cached), prefill 1.49s | detok 19us/tok | pld 7 rounds, 2.00 acc/round
serve_api: mtp 197 tok in 4.90s = 40.17 t/s | 116 rounds, commit 1.69/round | prompt 1427 (1277 cached), prefill 1.51s | detok 20us/tok | pld 6 rounds, 2.17 acc/round
serve_api: mtp 168 tok in 4.27s = 39.35 t/s | 101 rounds, commit 1.65/round | prompt 1427 (1277 cached), prefill 1.51s | detok 19us/tok | pld 6 rounds, 2.17 acc/round
serve_api: mtp 168 tok in 4.25s = 39.51 t/s | 101 rounds, commit 1.65/round | prompt 1427 (1277 cached), prefill 1.51s | detok 19us/tok | pld 5 rounds, 2.40 acc/round
serve_api: mtp 173 tok in 4.37s = 39.58 t/s | 103 rounds, commit 1.67/round | prompt 1427 (1277 cached), prefill 1.52s | detok 20us/tok | pld 7 rounds, 2.00 acc/round
serve_api: mtp 174 tok in 4.24s = 41.05 t/s | 100 rounds, commit 1.73/round | prompt 1427 (1277 cached), prefill 1.50s | detok 20us/tok | pld 7 rounds, 2.00 acc/round
serve_api: mtp 165 tok in 4.25s = 38.85 t/s | 99 rounds, commit 1.66/round | prompt 1427 (1277 cached), prefill 1.50s | detok 21us/tok | pld 9 rounds, 1.78 acc/round
serve_api: mtp 151 tok in 3.82s = 39.48 t/s | 89 rounds, commit 1.69/round | prompt 1427 (1277 cached), prefill 1.47s | detok 22us/tok | pld 9 rounds, 1.78 acc/round
serve_api: mtp 168 tok in 4.28s = 39.27 t/s | 101 rounds, commit 1.65/round | prompt 1427 (1277 cached), prefill 1.50s | detok 20us/tok | pld 6 rounds, 2.17 acc/round
serve_api: mtp 187 tok in 4.68s = 39.94 t/s | 111 rounds, commit 1.68/round | prompt 1427 (1277 cached), prefill 1.51s | detok 23us/tok | pld 6 rounds, 2.17 acc/round
serve_api: mtp 238 tok in 5.99s = 39.76 t/s | 142 rounds, commit 1.67/round | prompt 1425 (1277 cached), prefill 1.48s | detok 21us/tok | pld 6 rounds, 2.17 acc/round
serve_api: mtp 173 tok in 4.34s = 39.88 t/s | 103 rounds, commit 1.67/round | prompt 1427 (1277 cached), prefill 1.51s | detok 21us/tok | pld 6 rounds, 2.17 acc/round
serve_api: mtp 173 tok in 4.27s = 40.53 t/s | 101 rounds, commit 1.70/round | prompt 1427 (1277 cached), prefill 1.49s | detok 21us/tok | pld 6 rounds, 2.17 acc/round
serve_api: mtp 160 tok in 4.16s = 38.47 t/s | 98 rounds, commit 1.62/round | prompt 1427 (1277 cached), prefill 1.51s | detok 19us/tok | pld 7 rounds, 2.00 acc/round
serve_api: mtp 168 tok in 4.10s = 41.02 t/s | 97 rounds, commit 1.72/round | prompt 1427 (1277 cached), prefill 1.49s | detok 22us/tok | pld 5 rounds, 2.40 acc/round
serve_api: mtp 173 tok in 4.41s = 39.23 t/s | 105 rounds, commit 1.64/round | prompt 1427 (1277 cached), prefill 1.50s | detok 18us/tok | pld 7 rounds, 2.00 acc/round
serve_api: mtp 207 tok in 5.05s = 40.98 t/s | 119 rounds, commit 1.73/round | prompt 1427 (1277 cached), prefill 1.51s | detok 20us/tok | pld 8 rounds, 1.88 acc/round
serve_api: mtp 159 tok in 3.95s = 40.26 t/s | 93 rounds, commit 1.70/round | prompt 1427 (1277 cached), prefill 1.50s | detok 20us/tok | pld 7 rounds, 2.00 acc/round
serve_api: mtp 168 tok in 4.21s = 39.91 t/s | 100 rounds, commit 1.67/round | prompt 1427 (1277 cached), prefill 1.50s | detok 17us/tok | pld 5 rounds, 2.40 acc/round
serve_api: mtp 184 tok in 4.48s = 41.11 t/s | 106 rounds, commit 1.73/round | prompt 1427 (1277 cached), prefill 1.49s | detok 21us/tok | pld 6 rounds, 2.33 acc/round
serve_api: mtp 173 tok in 4.40s = 39.32 t/s | 104 rounds, commit 1.65/round | prompt 1427 (1277 cached), prefill 1.49s | detok 20us/tok | pld 7 rounds, 2.00 acc/round
serve_api: mtp 234 tok in 5.99s = 39.06 t/s | 142 rounds, commit 1.64/round | prompt 1425 (1277 cached), prefill 1.50s | detok 19us/tok | pld 7 rounds, 2.00 acc/round
serve_api: mtp 194 tok in 4.92s = 39.41 t/s | 116 rounds, commit 1.66/round | prompt 1427 (1277 cached), prefill 1.51s | detok 21us/tok | pld 7 rounds, 2.00 acc/round
serve_api: mtp 168 tok in 4.21s = 39.86 t/s | 100 rounds, commit 1.67/round | prompt 1427 (1277 cached), prefill 1.50s | detok 22us/tok | pld 5 rounds, 2.40 acc/round
serve_api: mtp 183 tok in 4.64s = 39.44 t/s | 110 rounds, commit 1.65/round | prompt 1427 (1277 cached), prefill 1.49s | detok 18us/tok | pld 6 rounds, 2.17 acc/round
serve_api: mtp 165 tok in 4.17s = 39.59 t/s | 99 rounds, commit 1.66/round | prompt 1427 (1277 cached), prefill 1.50s | detok 19us/tok | pld 5 rounds, 2.40 acc/round
serve_api: mtp 207 tok in 5.00s = 41.41 t/s | 118 rounds, commit 1.75/round | prompt 1427 (1277 cached), prefill 1.50s | detok 19us/tok | pld 7 rounds, 2.00 acc/round
serve_api: mtp 159 tok in 4.00s = 39.72 t/s | 94 rounds, commit 1.68/round | prompt 1427 (1277 cached), prefill 1.51s | detok 22us/tok | pld 7 rounds, 2.00 acc/round
serve_api: mtp 165 tok in 4.22s = 39.14 t/s | 100 rounds, commit 1.64/round | prompt 1427 (1277 cached), prefill 1.49s | detok 21us/tok | pld 6 rounds, 2.17 acc/round
serve_api: mtp 183 tok in 4.57s = 40.06 t/s | 108 rounds, commit 1.69/round | prompt 1427 (1277 cached), prefill 1.50s | detok 20us/tok | pld 6 rounds, 2.33 acc/round
serve_api: mtp 193 tok in 4.76s = 40.55 t/s | 112 rounds, commit 1.72/round | prompt 1427 (1277 cached), prefill 1.49s | detok 18us/tok | pld 9 rounds, 2.33 acc/round
serve_api: mtp 187 tok in 4.57s = 40.91 t/s | 108 rounds, commit 1.72/round | prompt 1425 (1277 cached), prefill 1.49s | detok 19us/tok | pld 7 rounds, 2.00 acc/round
serve_api: mtp 177 tok in 4.58s = 38.66 t/s | 108 rounds, commit 1.63/round | prompt 1425 (1277 cached), prefill 1.49s | detok 20us/tok | pld 7 rounds, 2.00 acc/round
serve_api: mtp 263 tok in 6.42s = 40.94 t/s | 158 rounds, commit 1.66/round | prompt 1425 (1277 cached), prefill 1.50s | detok 19us/tok | pld 6 rounds, 2.17 acc/round
serve_api: mtp 235 tok in 5.98s = 39.27 t/s | 143 rounds, commit 1.64/round | prompt 1425 (1277 cached), prefill 1.49s | detok 21us/tok | pld 6 rounds, 2.17 acc/round
serve_api: mtp 184 tok in 4.60s = 40.00 t/s | 108 rounds, commit 1.70/round | prompt 1425 (1277 cached), prefill 1.51s | detok 19us/tok | pld 7 rounds, 2.71 acc/round
serve_api: mtp 237 tok in 5.97s = 39.68 t/s | 141 rounds, commit 1.67/round | prompt 1425 (1277 cached), prefill 1.49s | detok 21us/tok | pld 7 rounds, 2.00 acc/round
serve_api: mtp 194 tok in 4.81s = 40.33 t/s | 113 rounds, commit 1.73/round | prompt 1427 (1277 cached), prefill 1.50s | detok 19us/tok | pld 9 rounds, 2.11 acc/round
serve_api: mtp 215 tok in 5.36s = 40.13 t/s | 127 rounds, commit 1.69/round | prompt 1427 (1277 cached), prefill 1.51s | detok 18us/tok | pld 6 rounds, 2.17 acc/round
serve_api: mtp 178 tok in 4.57s = 38.92 t/s | 107 rounds, commit 1.67/round | prompt 1427 (1277 cached), prefill 1.50s | detok 20us/tok | pld 9 rounds, 2.11 acc/round
serve_api: mtp 168 tok in 4.27s = 39.35 t/s | 101 rounds, commit 1.65/round | prompt 1427 (1277 cached), prefill 1.53s | detok 19us/tok | pld 6 rounds, 2.17 acc/round
serve_api: mtp 202 tok in 5.03s = 40.12 t/s | 119 rounds, commit 1.69/round | prompt 1427 (1277 cached), prefill 1.50s | detok 18us/tok | pld 7 rounds, 2.00 acc/round
serve_api: mtp 163 tok in 4.10s = 39.76 t/s | 95 rounds, commit 1.71/round | prompt 1427 (1277 cached), prefill 1.51s | detok 20us/tok | pld 10 rounds, 1.60 acc/round
serve_api: mtp 178 tok in 5.03s = 35.39 t/s | 89 rounds, commit 1.60/round | prompt 1427 (1277 cached), prefill 1.50s | detok 20us/tok | 37 tok beside other streams | pld 13 rounds, 1.69 acc/round
serve_api: mtp 187 tok in 4.65s = 40.19 t/s | 110 rounds, commit 1.69/round | prompt 1427 (1277 cached), prefill 1.52s | detok 20us/tok | pld 7 rounds, 2.00 acc/round
serve_api: mtp 211 tok in 5.46s = 38.62 t/s | 129 rounds, commit 1.63/round | prompt 1427 (1277 cached), prefill 1.50s | detok 19us/tok | pld 7 rounds, 1.57 acc/round
serve_api: mtp 169 tok in 4.38s = 38.55 t/s | 104 rounds, commit 1.62/round | prompt 1427 (1277 cached), prefill 1.50s | detok 20us/tok | pld 6 rounds, 2.17 acc/round
serve_api: mtp 216 tok in 5.54s = 39.02 t/s | 132 rounds, commit 1.63/round | prompt 1425 (1277 cached), prefill 1.49s | detok 19us/tok | pld 5 rounds, 2.20 acc/round
serve_api: mtp 162 tok in 4.19s = 38.67 t/s | 99 rounds, commit 1.63/round | prompt 1427 (1277 cached), prefill 1.51s | detok 18us/tok | pld 6 rounds, 2.17 acc/round
serve_api: mtp 205 tok in 5.16s = 39.77 t/s | 122 rounds, commit 1.67/round | prompt 1427 (1277 cached), prefill 1.48s | detok 22us/tok | pld 7 rounds, 2.00 acc/round
serve_api: mtp 160 tok in 4.16s = 38.46 t/s | 98 rounds, commit 1.62/round | prompt 1427 (1277 cached), prefill 1.49s | detok 22us/tok | pld 7 rounds, 2.00 acc/round
serve_api: mtp 168 tok in 4.34s = 38.68 t/s | 103 rounds, commit 1.62/round | prompt 1427 (1277 cached), prefill 1.50s | detok 20us/tok | pld 6 rounds, 2.17 acc/round
serve_api: mtp 161 tok in 3.94s = 40.87 t/s | 92 rounds, commit 1.74/round | prompt 1427 (1277 cached), prefill 1.50s | detok 20us/tok | pld 8 rounds, 1.75 acc/round
serve_api: mtp 174 tok in 4.31s = 40.33 t/s | 102 rounds, commit 1.70/round | prompt 1427 (1277 cached), prefill 1.49s | detok 19us/tok | pld 7 rounds, 2.00 acc/round
serve_api: mtp 174 tok in 4.30s = 40.45 t/s | 102 rounds, commit 1.70/round | prompt 1427 (1277 cached), prefill 1.49s | detok 21us/tok | pld 6 rounds, 2.17 acc/round
serve_api: mtp 166 tok in 4.23s = 39.26 t/s | 100 rounds, commit 1.65/round | prompt 1427 (1277 cached), prefill 1.51s | detok 18us/tok | pld 7 rounds, 2.00 acc/round
serve_api: mtp 185 tok in 4.82s = 38.37 t/s | 114 rounds, commit 1.61/round | prompt 1427 (1277 cached), prefill 1.48s | detok 20us/tok | pld 7 rounds, 2.00 acc/round
serve_api: mtp 173 tok in 4.30s = 40.20 t/s | 102 rounds, commit 1.69/round | prompt 1427 (1277 cached), prefill 1.50s | detok 21us/tok | pld 6 rounds, 2.17 acc/round
serve_api: mtp 218 tok in 5.53s = 39.42 t/s | 132 rounds, commit 1.64/round | prompt 1425 (1277 cached), prefill 1.51s | detok 23us/tok | pld 7 rounds, 2.00 acc/round
serve_api: mtp 175 tok in 4.25s = 41.17 t/s | 100 rounds, commit 1.74/round | prompt 1427 (1277 cached), prefill 1.52s | detok 21us/tok | pld 8 rounds, 2.00 acc/round
serve_api: mtp 170 tok in 4.18s = 40.63 t/s | 99 rounds, commit 1.71/round | prompt 1427 (1277 cached), prefill 1.50s | detok 22us/tok | pld 7 rounds, 2.00 acc/round
serve_api: mtp 155 tok in 3.94s = 39.31 t/s | 93 rounds, commit 1.66/round | prompt 1427 (1277 cached), prefill 1.51s | detok 20us/tok | pld 7 rounds, 1.86 acc/round
serve_api: mtp 179 tok in 5.00s = 35.83 t/s | 90 rounds, commit 1.60/round | prompt 1427 (1277 cached), prefill 1.51s | detok 19us/tok | 35 tok beside other streams | pld 14 rounds, 1.57 acc/round
serve_api: mtp 174 tok in 4.36s = 39.88 t/s | 103 rounds, commit 1.68/round | prompt 1427 (1277 cached), prefill 1.50s | detok 19us/tok | pld 7 rounds, 2.00 acc/round
serve_api: mtp 204 tok in 5.03s = 40.55 t/s | 119 rounds, commit 1.71/round | prompt 1427 (1277 cached), prefill 1.51s | detok 21us/tok | pld 7 rounds, 2.00 acc/round
serve_api: mtp 175 tok in 4.39s = 39.84 t/s | 104 rounds, commit 1.67/round | prompt 1427 (1277 cached), prefill 1.50s | detok 15us/tok | pld 6 rounds, 2.17 acc/round
serve_api: mtp 184 tok in 4.78s = 38.47 t/s | 113 rounds, commit 1.62/round | prompt 1427 (1277 cached), prefill 1.50s | detok 20us/tok | pld 7 rounds, 2.00 acc/round
serve_api: mtp 181 tok in 5.08s = 35.64 t/s | 89 rounds, commit 1.57/round | prompt 1427 (1277 cached), prefill 1.51s | detok 20us/tok | 40 tok beside other streams | pld 11 rounds, 1.45 acc/round
serve_api: mtp 173 tok in 4.30s = 40.23 t/s | 102 rounds, commit 1.69/round | prompt 1427 (1277 cached), prefill 1.51s | detok 22us/tok | pld 6 rounds, 2.17 acc/round
serve_api: mtp 199 tok in 5.02s = 39.61 t/s | 119 rounds, commit 1.66/round | prompt 1425 (1277 cached), prefill 1.50s | detok 21us/tok | pld 6 rounds, 2.17 acc/round
serve_api: mtp 169 tok in 4.39s = 38.49 t/s | 104 rounds, commit 1.62/round | prompt 1427 (1277 cached), prefill 1.51s | detok 21us/tok | pld 6 rounds, 2.17 acc/round
serve_api: mtp 181 tok in 4.71s = 38.45 t/s | 112 rounds, commit 1.61/round | prompt 1427 (1277 cached), prefill 1.50s | detok 21us/tok | pld 5 rounds, 2.40 acc/round
serve_api: mtp 182 tok in 4.62s = 39.44 t/s | 112 rounds, commit 1.62/round | prompt 1427 (1277 cached), prefill 1.49s | detok 22us/tok | pld 8 rounds, 1.88 acc/round
serve_api: mtp 181 tok in 4.82s = 37.54 t/s | 114 rounds, commit 1.58/round | prompt 1427 (1277 cached), prefill 1.49s | detok 20us/tok | pld 7 rounds, 2.00 acc/round
serve_api: mtp 171 tok in 4.31s = 39.69 t/s | 101 rounds, commit 1.70/round | prompt 1427 (1277 cached), prefill 1.51s | detok 19us/tok | pld 8 rounds, 2.38 acc/round
serve_api: mtp 175 tok in 4.34s = 40.29 t/s | 102 rounds, commit 1.71/round | prompt 1427 (1277 cached), prefill 1.50s | detok 20us/tok | pld 8 rounds, 2.00 acc/round
serve_api: mtp 202 tok in 5.07s = 39.82 t/s | 120 rounds, commit 1.68/round | prompt 1427 (1277 cached), prefill 1.49s | detok 20us/tok | pld 6 rounds, 2.17 acc/round
serve_api: mtp 164 tok in 4.18s = 39.24 t/s | 99 rounds, commit 1.65/round | prompt 1427 (1277 cached), prefill 1.50s | detok 22us/tok | pld 5 rounds, 2.40 acc/round
serve_api: mtp 202 tok in 5.16s = 39.16 t/s | 122 rounds, commit 1.66/round | prompt 1427 (1277 cached), prefill 1.50s | detok 20us/tok | pld 8 rounds, 2.50 acc/round
serve_api: mtp 187 tok in 4.73s = 39.55 t/s | 112 rounds, commit 1.66/round | prompt 1425 (1277 cached), prefill 1.48s | detok 17us/tok | pld 6 rounds, 2.17 acc/round
serve_api: mtp 183 tok in 4.73s = 38.68 t/s | 112 rounds, commit 1.62/round | prompt 1425 (1277 cached), prefill 1.50s | detok 19us/tok | pld 6 rounds, 2.17 acc/round
serve_api: mtp 217 tok in 5.62s = 38.58 t/s | 134 rounds, commit 1.61/round | prompt 1425 (1277 cached), prefill 1.50s | detok 18us/tok | pld 6 rounds, 2.17 acc/round
serve_api: mtp 177 tok in 4.28s = 41.39 t/s | 101 rounds, commit 1.74/round | prompt 1425 (1277 cached), prefill 1.50s | detok 17us/tok | pld 7 rounds, 2.71 acc/round
serve_api: mtp 163 tok in 4.11s = 39.67 t/s | 96 rounds, commit 1.71/round | prompt 1425 (1277 cached), prefill 1.50s | detok 20us/tok | pld 8 rounds, 2.50 acc/round
serve_api: mtp 159 tok in 4.12s = 38.59 t/s | 98 rounds, commit 1.61/round | prompt 1417 (1277 cached), prefill 1.47s | detok 17us/tok | pld 5 rounds, 2.20 acc/round
serve_api: mtp 215 tok in 5.50s = 39.08 t/s | 129 rounds, commit 1.66/round | prompt 1419 (1277 cached), prefill 1.49s | detok 18us/tok | pld 9 rounds, 1.67 acc/round
serve_api: mtp 205 tok in 5.19s = 39.50 t/s | 123 rounds, commit 1.66/round | prompt 1419 (1277 cached), prefill 1.49s | detok 18us/tok | pld 5 rounds, 2.20 acc/round
serve_api: mtp 164 tok in 4.15s = 39.50 t/s | 99 rounds, commit 1.65/round | prompt 1419 (1277 cached), prefill 1.46s | detok 20us/tok | pld 5 rounds, 2.20 acc/round
serve_api: mtp 195 tok in 4.90s = 39.82 t/s | 116 rounds, commit 1.67/round | prompt 1419 (1277 cached), prefill 1.47s | detok 17us/tok | pld 6 rounds, 2.00 acc/round
serve_api: mtp 155 tok in 3.94s = 39.36 t/s | 93 rounds, commit 1.66/round | prompt 1419 (1277 cached), prefill 1.48s | detok 19us/tok | pld 5 rounds, 2.20 acc/round
serve_api: mtp 197 tok in 5.27s = 37.41 t/s | 125 rounds, commit 1.57/round | prompt 1419 (1277 cached), prefill 1.46s | detok 17us/tok | pld 5 rounds, 2.20 acc/round
serve_api: mtp 155 tok in 4.09s = 37.89 t/s | 96 rounds, commit 1.60/round | prompt 1419 (1277 cached), prefill 1.49s | detok 19us/tok | pld 7 rounds, 1.86 acc/round
serve_api: mtp 194 tok in 5.08s = 38.22 t/s | 120 rounds, commit 1.61/round | prompt 1419 (1277 cached), prefill 1.47s | detok 19us/tok | pld 7 rounds, 1.86 acc/round
serve_api: mtp 200 tok in 5.15s = 38.81 t/s | 122 rounds, commit 1.63/round | prompt 1419 (1277 cached), prefill 1.47s | detok 18us/tok | pld 6 rounds, 2.00 acc/round
serve_api: mtp 173 tok in 4.53s = 38.19 t/s | 108 rounds, commit 1.59/round | prompt 1419 (1277 cached), prefill 1.49s | detok 22us/tok | pld 5 rounds, 2.20 acc/round
serve_api: mtp 195 tok in 4.82s = 40.47 t/s | 114 rounds, commit 1.70/round | prompt 1417 (1277 cached), prefill 1.48s | detok 22us/tok | pld 6 rounds, 2.00 acc/round
serve_api: mtp 177 tok in 4.49s = 39.46 t/s | 106 rounds, commit 1.66/round | prompt 1419 (1277 cached), prefill 1.48s | detok 19us/tok | pld 6 rounds, 2.00 acc/round
serve_api: mtp 154 tok in 4.01s = 38.36 t/s | 95 rounds, commit 1.61/round | prompt 1419 (1277 cached), prefill 1.49s | detok 16us/tok | pld 5 rounds, 2.20 acc/round
serve_api: mtp 196 tok in 4.83s = 40.59 t/s | 114 rounds, commit 1.71/round | prompt 1419 (1277 cached), prefill 1.47s | detok 17us/tok | pld 7 rounds, 2.14 acc/round
